ds,y
28/03/2024,0.03968
2/04/2024,0.04067
3/04/2024,0.04136
4/04/2024,0.04174
5/04/2024,0.04095
8/04/2024,0.04192
9/04/2024,0.04168
10/04/2024,0.04113
11/04/2024,0.04251
12/04/2024,0.04262
15/04/2024,0.04257
16/04/2024,0.04326
17/04/2024,0.04379
18/04/2024,0.04275
19/04/2024,0.04251
22/04/2024,0.04315
23/04/2024,0.04266
24/04/2024,0.04404
26/04/2024,0.04518
29/04/2024,0.04484
30/04/2024,0.0442
1/05/2024,0.04505
2/05/2024,0.04445
3/05/2024,0.04416
6/05/2024,0.04377
7/05/2024,0.04304
8/05/2024,0.0429
9/05/2024,0.04344
10/05/2024,0.04319
13/05/2024,0.04325
14/05/2024,0.04325
15/05/2024,0.04314
16/05/2024,0.04185
17/05/2024,0.04211
20/05/2024,0.04236
21/05/2024,0.04251
22/05/2024,0.04285
23/05/2024,0.04255
24/05/2024,0.04308
27/05/2024,0.04279
28/05/2024,0.04259
29/05/2024,0.04398
30/05/2024,0.04433
31/05/2024,0.04408
3/06/2024,0.04368
4/06/2024,0.04304
5/06/2024,0.04245
6/06/2024,0.04225
7/06/2024,0.0422
11/06/2024,0.04324
12/06/2024,0.04279
13/06/2024,0.0419
14/06/2024,0.04124
17/06/2024,0.04112
18/06/2024,0.04155
19/06/2024,0.04181
20/06/2024,0.04205
21/06/2024,0.04213
24/06/2024,0.04218
25/06/2024,0.04203
26/06/2024,0.04313
27/06/2024,0.04411
28/06/2024,0.04312
1/07/2024,0.04385
2/07/2024,0.0441
3/07/2024,0.0443
4/07/2024,0.04416
5/07/2024,0.04405
8/07/2024,0.04362
9/07/2024,0.04348
10/07/2024,0.04348
11/07/2024,0.04377
12/07/2024,0.04328
15/07/2024,0.04328
16/07/2024,0.04255
17/07/2024,0.0426
18/07/2024,0.04244
19/07/2024,0.04289
22/07/2024,0.04313
23/07/2024,0.04354
24/07/2024,0.04333
25/07/2024,0.04318
26/07/2024,0.04313
29/07/2024,0.04279
30/07/2024,0.04284
31/07/2024,0.0412
1/08/2024,0.04092
2/08/2024,0.04056
5/08/2024,0.03983
6/08/2024,0.04026
7/08/2024,0.04087
8/08/2024,0.04076
9/08/2024,0.04065
12/08/2024,0.04056
13/08/2024,0.04012
14/08/2024,0.03938
15/08/2024,0.03882
16/08/2024,0.03937
19/08/2024,0.03922
20/08/2024,0.03957
21/08/2024,0.03898
22/08/2024,0.03892
23/08/2024,0.03927
26/08/2024,0.03863
27/08/2024,0.03917
28/08/2024,0.03937
29/08/2024,0.03961
30/08/2024,0.03976
2/09/2024,0.04021
3/09/2024,0.04011
4/09/2024,0.03961
5/09/2024,0.03936
6/09/2024,0.0389
9/09/2024,0.03966
10/09/2024,0.03918
11/09/2024,0.03859
12/09/2024,0.03863
13/09/2024,0.03827
16/09/2024,0.03823
17/09/2024,0.03843
18/09/2024,0.03872
19/09/2024,0.03939
20/09/2024,0.0393
23/09/2024,0.03968
24/09/2024,0.039
25/09/2024,0.03919
26/09/2024,0.03952
27/09/2024,0.03972
30/09/2024,0.03987
1/10/2024,0.03996
2/10/2024,0.03941
3/10/2024,0.04
4/10/2024,0.04063
7/10/2024,0
8/10/2024,0.04155
9/10/2024,0.04181
10/10/2024,0.04214
11/10/2024,0.0422
14/10/2024,0.04264
15/10/2024,0.04244
16/10/2024,0.04196
17/10/2024,0.04239
18/10/2024,0.04298
21/10/2024,0.04264
22/10/2024,0.04423
23/10/2024,0.04457
24/10/2024,0.04442
25/10/2024,0.04403
28/10/2024,0.04472
29/10/2024,0.04438
30/10/2024,0.04458
31/10/2024,0.04496
1/11/2024,0.04531
4/11/2024,0.04552
5/11/2024,0.04556
6/11/2024,0.04621
7/11/2024,0.0463
8/11/2024,0.04571
11/11/2024,0.04571
12/11/2024,0.04557
13/11/2024,0.04661
14/11/2024,0.04691
15/11/2024,0.04631
18/11/2024,0.04597
19/11/2024,0.04558
20/11/2024,0.04552
21/11/2024,0.04573
22/11/2024,0.04539
25/11/2024,0.0448
26/11/2024,0.04441
27/11/2024,0.04412
28/11/2024,0.04356
29/11/2024,0.04335
2/12/2024,0.04331
3/12/2024,0.04301
4/12/2024,0.04261
5/12/2024,0.04231
6/12/2024,0.04216
9/12/2024,0.04197
10/12/2024,0.04135
11/12/2024,0.04184
12/12/2024,0.04263
13/12/2024,0.04289
16/12/2024,0.04317
17/12/2024,0.04294
18/12/2024,0.04279
19/12/2024,0.04411
20/12/2024,0.04494
23/12/2024,0.04405
24/12/2024,0.0444
27/12/2024,0.0438
30/12/2024,0.0446
31/12/2024,0.04366
2/01/2025,0.04435
3/01/2025,0.04384
6/01/2025,0.0447
7/01/2025,0.04479
8/01/2025,0.04502
9/01/2025,0.04487
10/01/2025,0.04547
13/01/2025,0.04636
14/01/2025,0.04616
15/01/2025,0.04626
16/01/2025,0.04498
17/01/2025,0.04498
20/01/2025,0.04482
21/01/2025,0.04409
22/01/2025,0.04464
23/01/2025,0.04474
24/01/2025,0.0448
28/01/2025,0.04427
29/01/2025,0.04375
30/01/2025,0.04385
31/01/2025,0.04435
3/02/2025,0.04386
4/02/2025,0.04421
5/02/2025,0.04363
